home_team,away_team,year,week,total_home_score,total_away_score
MIN,SF,2018,1,24.0,16.0
NO,TB,2018,1,40.0,48.0
MIA,TEN,2018,1,27.0,20.0
ARI,WAS,2018,1,6.0,24.0
LA,ARI,2018,2,34.0,0.0
CIN,BAL,2018,2,34.0,23.0
ATL,CAR,2018,2,31.0,24.0
NO,CLE,2018,2,21.0,18.0
SF,DET,2018,2,30.0,27.0
TEN,HOU,2018,2,20.0,17.0
WAS,IND,2018,2,9.0,21.0
PIT,KC,2018,2,37.0,42.0
BUF,LAC,2018,2,20.0,31.0
NYJ,MIA,2018,2,12.0,20.0
GB,MIN,2018,2,29.0,29.0
JAX,NE,2018,2,31.0,20.0
DAL,NYG,2018,2,20.0,13.0
DEN,LV,2018,2,20.0,19.0
TB,PHI,2018,2,27.0,21.0
CHI,SEA,2018,2,24.0,17.0
MIN,BUF,2018,3,6.0,27.0
ARI,CHI,2018,3,14.0,16.0
CAR,CIN,2018,3,31.0,21.0
SEA,DAL,2018,3,24.0,13.0
BAL,DEN,2018,3,27.0,14.0
WAS,GB,2018,3,31.0,17.0
PHI,IND,2018,3,20.0,16.0
LA,LAC,2018,3,35.0,23.0
DET,NE,2018,3,26.0,10.0
ATL,NO,2018,3,37.0,43.0
HOU,NYG,2018,3,22.0,27.0
CLE,NYJ,2018,3,21.0,17.0
MIA,LV,2018,3,28.0,20.0
TB,PIT,2018,3,27.0,30.0
KC,SF,2018,3,38.0,27.0
JAX,TEN,2018,3,6.0,9.0
PIT,BAL,2018,4,14.0,26.0
GB,BUF,2018,4,22.0,0.0
ATL,CIN,2018,4,36.0,37.0
LV,CLE,2018,4,45.0,42.0
DAL,DET,2018,4,26.0,24.0
IND,HOU,2018,4,34.0,37.0
DEN,KC,2018,4,23.0,27.0
LA,MIN,2018,4,38.0,31.0
NYG,NO,2018,4,18.0,33.0
JAX,NYJ,2018,4,31.0,12.0
TEN,PHI,2018,4,26.0,23.0
ARI,SEA,2018,4,17.0,20.0
LAC,SF,2018,4,29.0,27.0
CHI,TB,2018,4,48.0,10.0
SF,ARI,2018,5,18.0,28.0
PIT,ATL,2018,5,41.0,17.0
CLE,BAL,2018,5,12.0,9.0
HOU,DAL,2018,5,19.0,16.0
NYJ,DEN,2018,5,34.0,16.0
DET,GB,2018,5,31.0,23.0
KC,JAX,2018,5,30.0,14.0
SEA,LA,2018,5,31.0,33.0
CIN,MIA,2018,5,27.0,17.0
PHI,MIN,2018,5,21.0,23.0
CAR,NYG,2018,5,33.0,31.0
LAC,LV,2018,5,26.0,10.0
BUF,TEN,2018,5,13.0,12.0
NO,WAS,2018,5,43.0,19.0
MIN,ARI,2018,6,27.0,17.0
TEN,BAL,2018,6,0.0,21.0
HOU,BUF,2018,6,20.0,13.0
WAS,CAR,2018,6,23.0,17.0
MIA,CHI,2018,6,31.0,28.0
NYJ,IND,2018,6,42.0,34.0
DAL,JAX,2018,6,40.0,7.0
DEN,LA,2018,6,20.0,23.0
CLE,LAC,2018,6,14.0,38.0
NYG,PHI,2018,6,13.0,34.0
CIN,PIT,2018,6,21.0,28.0
LV,SEA,2018,6,3.0,27.0
GB,SF,2018,6,33.0,30.0
ATL,TB,2018,6,34.0,29.0
IND,BUF,2018,7,37.0,5.0
PHI,CAR,2018,7,17.0,21.0
KC,CIN,2018,7,45.0,10.0
TB,CLE,2018,7,26.0,23.0
WAS,DAL,2018,7,20.0,17.0
ARI,DEN,2018,7,10.0,45.0
MIA,DET,2018,7,21.0,32.0
JAX,HOU,2018,7,7.0,20.0
SF,LA,2018,7,10.0,39.0
NYJ,MIN,2018,7,17.0,37.0
CHI,NE,2018,7,31.0,38.0
BAL,NO,2018,7,23.0,24.0
ATL,NYG,2018,7,23.0,20.0
LAC,TEN,2018,7,20.0,19.0
CAR,BAL,2018,8,36.0,21.0
PIT,CLE,2018,8,33.0,18.0
KC,DEN,2018,8,30.0,23.0
LA,GB,2018,8,29.0,27.0
LV,IND,2018,8,28.0,42.0
HOU,MIA,2018,8,42.0,23.0
BUF,NE,2018,8,6.0,25.0
MIN,NO,2018,8,20.0,30.0
CHI,NYJ,2018,8,24.0,10.0
JAX,PHI,2018,8,18.0,24.0
DET,SEA,2018,8,14.0,28.0
ARI,SF,2018,8,18.0,15.0
CIN,TB,2018,8,37.0,34.0
NYG,WAS,2018,8,13.0,20.0
WAS,ATL,2018,9,14.0,38.0
BUF,CHI,2018,9,9.0,41.0
MIN,DET,2018,9,24.0,9.0
NE,GB,2018,9,31.0,17.0
DEN,HOU,2018,9,17.0,19.0
CLE,KC,2018,9,21.0,37.0
NO,LA,2018,9,45.0,35.0
SEA,LAC,2018,9,17.0,25.0
MIA,NYJ,2018,9,13.0,6.0
SF,LV,2018,9,34.0,3.0
BAL,PIT,2018,9,16.0,23.0
CAR,TB,2018,9,42.0,28.0
DAL,TEN,2018,9,14.0,28.0
KC,ARI,2018,10,26.0,14.0
CLE,ATL,2018,10,28.0,16.0
NYJ,BUF,2018,10,10.0,41.0
PIT,CAR,2018,10,52.0,21.0
PHI,DAL,2018,10,20.0,27.0
CHI,DET,2018,10,34.0,22.0
IND,JAX,2018,10,29.0,26.0
LV,LAC,2018,10,6.0,20.0
GB,MIA,2018,10,31.0,12.0
TEN,NE,2018,10,34.0,10.0
CIN,NO,2018,10,14.0,51.0
SF,NYG,2018,10,23.0,27.0
LA,SEA,2018,10,36.0,31.0
TB,WAS,2018,10,3.0,16.0
DET,CAR,2018,11,20.0,19.0
BAL,CIN,2018,11,24.0,21.0
ATL,DAL,2018,11,19.0,22.0
LAC,DEN,2018,11,22.0,23.0
SEA,GB,2018,11,27.0,24.0
WAS,HOU,2018,11,21.0,23.0
LA,KC,2018,11,54.0,51.0
CHI,MIN,2018,11,25.0,20.0
ARI,LV,2018,11,21.0,23.0
NO,PHI,2018,11,48.0,7.0
JAX,PIT,2018,11,16.0,20.0
NYG,TB,2018,11,38.0,35.0
IND,TEN,2018,11,38.0,10.0
LAC,ARI,2018,12,45.0,10.0
NO,ATL,2018,12,31.0,17.0
DET,CHI,2018,12,16.0,23.0
CIN,CLE,2018,12,20.0,35.0
MIN,GB,2018,12,24.0,17.0
BUF,JAX,2018,12,24.0,21.0
IND,MIA,2018,12,27.0,24.0
NYJ,NE,2018,12,13.0,27.0
PHI,NYG,2018,12,25.0,22.0
BAL,LV,2018,12,34.0,17.0
DEN,PIT,2018,12,24.0,17.0
CAR,SEA,2018,12,27.0,30.0
TB,SF,2018,12,27.0,9.0
HOU,TEN,2018,12,34.0,17.0
DAL,WAS,2018,12,31.0,23.0
GB,ARI,2018,13,17.0,20.0
ATL,BAL,2018,13,16.0,26.0
MIA,BUF,2018,13,21.0,17.0
TB,CAR,2018,13,24.0,17.0
NYG,CHI,2018,13,30.0,27.0
HOU,CLE,2018,13,29.0,13.0
CIN,DEN,2018,13,10.0,24.0
JAX,IND,2018,13,6.0,0.0
LV,KC,2018,13,33.0,40.0
DET,LA,2018,13,16.0,30.0
PIT,LAC,2018,13,30.0,33.0
DAL,NO,2018,13,13.0,10.0
TEN,NYJ,2018,13,26.0,22.0
SEA,SF,2018,13,43.0,16.0
PHI,WAS,2018,13,28.0,13.0
GB,ATL,2018,14,34.0,20.0
KC,BAL,2018,14,27.0,24.0
CLE,CAR,2018,14,26.0,20.0
LAC,CIN,2018,14,26.0,21.0
SF,DEN,2018,14,20.0,14.0
ARI,DET,2018,14,3.0,17.0
HOU,IND,2018,14,21.0,24.0
TEN,JAX,2018,14,30.0,9.0
CHI,LA,2018,14,15.0,6.0
SEA,MIN,2018,14,21.0,7.0
MIA,NE,2018,14,34.0,33.0
TB,NO,2018,14,14.0,28.0
WAS,NYG,2018,14,16.0,40.0
BUF,NYJ,2018,14,23.0,27.0
DAL,PHI,2018,14,29.0,23.0
LV,PIT,2018,14,24.0,21.0
ATL,ARI,2018,15,40.0,14.0
DEN,CLE,2018,15,16.0,17.0
IND,DAL,2018,15,23.0,0.0
BUF,DET,2018,15,14.0,13.0
CHI,GB,2018,15,24.0,17.0
NYJ,HOU,2018,15,22.0,29.0
KC,LAC,2018,15,28.0,29.0
MIN,MIA,2018,15,41.0,17.0
PIT,NE,2018,15,17.0,10.0
CAR,NO,2018,15,9.0,12.0
CIN,LV,2018,15,30.0,16.0
LA,PHI,2018,15,23.0,30.0
SF,SEA,2018,15,26.0,23.0
BAL,TB,2018,15,20.0,12.0
NYG,TEN,2018,15,0.0,17.0
JAX,WAS,2018,15,13.0,16.0
CAR,ATL,2018,16,10.0,24.0
LAC,BAL,2018,16,10.0,22.0
SF,CHI,2018,16,9.0,14.0
CLE,CIN,2018,16,26.0,18.0
LV,DEN,2018,16,27.0,14.0
NYJ,GB,2018,16,38.0,44.0
PHI,HOU,2018,16,32.0,30.0
MIA,JAX,2018,16,7.0,17.0
SEA,KC,2018,16,38.0,31.0
ARI,LA,2018,16,9.0,31.0
DET,MIN,2018,16,9.0,27.0
IND,NYG,2018,16,28.0,27.0
NO,PIT,2018,16,31.0,28.0
DAL,TB,2018,16,27.0,20.0
TEN,WAS,2018,16,25.0,16.0
SEA,ARI,2018,17,27.0,24.0
TB,ATL,2018,17,32.0,34.0
NO,CAR,2018,17,14.0,33.0
MIN,CHI,2018,17,10.0,24.0
PIT,CIN,2018,17,16.0,13.0
BAL,CLE,2018,17,26.0,24.0
NYG,DAL,2018,17,35.0,36.0
GB,DET,2018,17,0.0,31.0
TEN,IND,2018,17,17.0,33.0
HOU,JAX,2018,17,20.0,3.0
DEN,LAC,2018,17,9.0,23.0
BUF,MIA,2018,17,42.0,17.0
NE,NYJ,2018,17,38.0,3.0
KC,LV,2018,17,35.0,3.0
WAS,PHI,2018,17,0.0,24.0
LA,SF,2018,17,48.0,32.0
HOU,IND,2018,18,7.0,21.0
BAL,LAC,2018,18,17.0,23.0
CHI,PHI,2018,18,15.0,16.0
DAL,SEA,2018,18,24.0,22.0
LA,DAL,2018,19,30.0,22.0
KC,IND,2018,19,31.0,13.0
NE,LAC,2018,19,41.0,28.0
NO,PHI,2018,19,20.0,14.0
NO,LA,2018,20,23.0,26.0
KC,NE,2018,20,31.0,37.0
LA,NE,2018,21,3.0,13.0
MIN,ATL,2019,1,28.0,12.0
MIA,BAL,2019,1,10.0,59.0
NYJ,BUF,2019,1,16.0,17.0
SEA,CIN,2019,1,21.0,20.0
LV,DEN,2019,1,24.0,16.0
ARI,DET,2019,1,27.0,27.0
CHI,GB,2019,1,3.0,10.0
NO,HOU,2019,1,30.0,28.0
LAC,IND,2019,1,30.0,24.0
JAX,KC,2019,1,26.0,40.0
CAR,LA,2019,1,27.0,30.0
DAL,NYG,2019,1,35.0,17.0
NE,PIT,2019,1,33.0,3.0
TB,SF,2019,1,17.0,31.0
CLE,TEN,2019,1,13.0,43.0
PHI,WAS,2019,1,32.0,27.0
BAL,ARI,2019,2,23.0,17.0
NYG,BUF,2019,2,14.0,28.0
DEN,CHI,2019,2,14.0,16.0
NYJ,CLE,2019,2,3.0,23.0
WAS,DAL,2019,2,21.0,31.0
TEN,IND,2019,2,17.0,19.0
HOU,JAX,2019,2,13.0,12.0
LV,KC,2019,2,10.0,28.0
DET,LAC,2019,2,13.0,10.0
GB,MIN,2019,2,21.0,16.0
MIA,NE,2019,2,0.0,43.0
LA,NO,2019,2,27.0,9.0
ATL,PHI,2019,2,24.0,20.0
PIT,SEA,2019,2,26.0,28.0
CIN,SF,2019,2,17.0,41.0
CAR,TB,2019,2,14.0,20.0
IND,ATL,2019,3,27.0,24.0
KC,BAL,2019,3,33.0,28.0
ARI,CAR,2019,3,20.0,38.0
WAS,CHI,2019,3,15.0,31.0
BUF,CIN,2019,3,21.0,17.0
GB,DEN,2019,3,27.0,16.0
PHI,DET,2019,3,24.0,27.0
LAC,HOU,2019,3,20.0,27.0
CLE,LA,2019,3,13.0,20.0
DAL,MIA,2019,3,31.0,6.0
SEA,NO,2019,3,27.0,33.0
TB,NYG,2019,3,31.0,32.0
NE,NYJ,2019,3,30.0,14.0
MIN,LV,2019,3,34.0,14.0
SF,PIT,2019,3,24.0,20.0
JAX,TEN,2019,3,20.0,7.0
HOU,CAR,2019,4,10.0,16.0
PIT,CIN,2019,4,27.0,3.0
BAL,CLE,2019,4,25.0,40.0
NO,DAL,2019,4,12.0,10.0
DEN,JAX,2019,4,24.0,26.0
DET,KC,2019,4,30.0,34.0
MIA,LAC,2019,4,10.0,30.0
CHI,MIN,2019,4,16.0,6.0
BUF,NE,2019,4,10.0,16.0
IND,LV,2019,4,24.0,31.0
GB,PHI,2019,4,27.0,34.0
ARI,SEA,2019,4,10.0,27.0
LA,TB,2019,4,40.0,55.0
ATL,TEN,2019,4,10.0,24.0
NYG,WAS,2019,4,24.0,3.0
CIN,ARI,2019,5,23.0,26.0
HOU,ATL,2019,5,53.0,32.0
PIT,BAL,2019,5,23.0,26.0
TEN,BUF,2019,5,7.0,14.0
LV,CHI,2019,5,24.0,21.0
SF,CLE,2019,5,31.0,3.0
LAC,DEN,2019,5,13.0,20.0
DAL,GB,2019,5,24.0,34.0
KC,IND,2019,5,13.0,19.0
CAR,JAX,2019,5,34.0,27.0
SEA,LA,2019,5,30.0,29.0
NYG,MIN,2019,5,10.0,28.0
WAS,NE,2019,5,7.0,33.0
PHI,NYJ,2019,5,31.0,6.0
NO,TB,2019,5,31.0,24.0
ARI,ATL,2019,6,34.0,33.0
TB,CAR,2019,6,26.0,37.0
BAL,CIN,2019,6,23.0,17.0
NYJ,DAL,2019,6,24.0,22.0
GB,DET,2019,6,23.0,22.0
KC,HOU,2019,6,24.0,31.0
JAX,NO,2019,6,6.0,13.0
NE,NYG,2019,6,35.0,14.0
MIN,PHI,2019,6,38.0,20.0
LAC,PIT,2019,6,17.0,24.0
CLE,SEA,2019,6,28.0,32.0
LA,SF,2019,6,7.0,20.0
DEN,TEN,2019,6,16.0,0.0
MIA,WAS,2019,6,16.0,17.0
NYG,ARI,2019,7,21.0,27.0
SEA,BAL,2019,7,16.0,30.0
IND,HOU,2019,7,30.0,23.0
CIN,JAX,2019,7,17.0,27.0
DEN,KC,2019,7,6.0,30.0
ATL,LA,2019,7,10.0,37.0
TEN,LAC,2019,7,23.0,20.0
BUF,MIA,2019,7,31.0,21.0
DET,MIN,2019,7,30.0,42.0
NYJ,NE,2019,7,0.0,33.0
CHI,NO,2019,7,25.0,36.0
GB,LV,2019,7,42.0,24.0
DAL,PHI,2019,7,37.0,10.0
WAS,SF,2019,7,0.0,9.0
NO,ARI,2019,8,31.0,9.0
SF,CAR,2019,8,51.0,13.0
LA,CIN,2019,8,24.0,10.0
NE,CLE,2019,8,27.0,13.0
IND,DEN,2019,8,15.0,13.0
KC,GB,2019,8,24.0,31.0
CHI,LAC,2019,8,16.0,17.0
PIT,MIA,2019,8,27.0,14.0
DET,NYG,2019,8,31.0,26.0
JAX,NYJ,2019,8,29.0,15.0
HOU,LV,2019,8,27.0,24.0
BUF,PHI,2019,8,13.0,31.0
ATL,SEA,2019,8,20.0,27.0
TEN,TB,2019,8,27.0,23.0
MIN,WAS,2019,8,19.0,9.0
PHI,CHI,2019,9,22.0,14.0
DEN,CLE,2019,9,24.0,19.0
NYG,DAL,2019,9,18.0,37.0
LV,DET,2019,9,31.0,24.0
LAC,GB,2019,9,26.0,11.0
JAX,HOU,2019,9,3.0,26.0
PIT,IND,2019,9,26.0,24.0
KC,MIN,2019,9,26.0,23.0
BAL,NE,2019,9,37.0,20.0
MIA,NYJ,2019,9,26.0,18.0
ARI,SF,2019,9,25.0,28.0
SEA,TB,2019,9,40.0,34.0
CAR,TEN,2019,9,30.0,20.0
BUF,WAS,2019,9,24.0,9.0
TB,ARI,2019,10,30.0,27.0
NO,ATL,2019,10,9.0,26.0
CIN,BAL,2019,10,13.0,49.0
CLE,BUF,2019,10,19.0,16.0
GB,CAR,2019,10,24.0,16.0
CHI,DET,2019,10,20.0,13.0
TEN,KC,2019,10,35.0,32.0
PIT,LA,2019,10,17.0,12.0
LV,LAC,2019,10,26.0,24.0
IND,MIA,2019,10,12.0,16.0
DAL,MIN,2019,10,24.0,28.0
NYJ,NYG,2019,10,34.0,27.0
SF,SEA,2019,10,24.0,27.0
SF,ARI,2019,11,36.0,26.0
CAR,ATL,2019,11,3.0,29.0
MIA,BUF,2019,11,20.0,37.0
LA,CHI,2019,11,17.0,7.0
LV,CIN,2019,11,17.0,10.0
DET,DAL,2019,11,27.0,35.0
MIN,DEN,2019,11,27.0,23.0
BAL,HOU,2019,11,41.0,7.0
IND,JAX,2019,11,33.0,13.0
LAC,KC,2019,11,17.0,24.0
PHI,NE,2019,11,10.0,17.0
TB,NO,2019,11,17.0,34.0
WAS,NYJ,2019,11,17.0,34.0
CLE,PIT,2019,11,21.0,7.0
LA,BAL,2019,12,6.0,45.0
NO,CAR,2019,12,34.0,31.0
NE,DAL,2019,12,13.0,9.0
BUF,DEN,2019,12,20.0,3.0
WAS,DET,2019,12,19.0,16.0
SF,GB,2019,12,37.0,8.0
HOU,IND,2019,12,20.0,17.0
TEN,JAX,2019,12,42.0,20.0
CLE,MIA,2019,12,41.0,24.0
CHI,NYG,2019,12,19.0,14.0
NYJ,LV,2019,12,34.0,3.0
CIN,PIT,2019,12,10.0,16.0
PHI,SEA,2019,12,9.0,17.0
ATL,TB,2019,12,22.0,35.0
DAL,BUF,2019,13,15.0,26.0
DET,CHI,2019,13,20.0,24.0
PIT,CLE,2019,13,20.0,13.0
NYG,GB,2019,13,13.0,31.0
ARI,LA,2019,13,7.0,34.0
DEN,LAC,2019,13,23.0,20.0
SEA,MIN,2019,13,37.0,30.0
HOU,NE,2019,13,28.0,22.0
ATL,NO,2019,13,18.0,26.0
CIN,NYJ,2019,13,22.0,6.0
KC,LV,2019,13,40.0,9.0
MIA,PHI,2019,13,37.0,31.0
BAL,SF,2019,13,20.0,17.0
JAX,TB,2019,13,11.0,28.0
IND,TEN,2019,13,17.0,31.0
CAR,WAS,2019,13,21.0,29.0
BUF,BAL,2019,14,17.0,24.0
ATL,CAR,2019,14,40.0,20.0
CLE,CIN,2019,14,27.0,19.0
CHI,DAL,2019,14,31.0,24.0
HOU,DEN,2019,14,24.0,38.0
MIN,DET,2019,14,20.0,7.0
TB,IND,2019,14,38.0,35.0
NE,KC,2019,14,16.0,23.0
JAX,LAC,2019,14,10.0,45.0
NYJ,MIA,2019,14,22.0,21.0
PHI,NYG,2019,14,23.0,17.0
ARI,PIT,2019,14,17.0,23.0
LA,SEA,2019,14,28.0,12.0
NO,SF,2019,14,46.0,48.0
LV,TEN,2019,14,21.0,42.0
GB,WAS,2019,14,20.0,15.0
SF,ATL,2019,15,22.0,29.0
PIT,BUF,2019,15,10.0,17.0
GB,CHI,2019,15,21.0,13.0
ARI,CLE,2019,15,38.0,24.0
KC,DEN,2019,15,23.0,3.0
TEN,HOU,2019,15,21.0,24.0
NO,IND,2019,15,34.0,7.0
LV,JAX,2019,15,16.0,20.0
DAL,LA,2019,15,44.0,21.0
NYG,MIA,2019,15,36.0,20.0
LAC,MIN,2019,15,10.0,39.0
CIN,NE,2019,15,13.0,34.0
BAL,NYJ,2019,15,42.0,21.0
WAS,PHI,2019,15,27.0,37.0
CAR,SEA,2019,15,24.0,30.0
DET,TB,2019,15,17.0,38.0
SEA,ARI,2019,16,13.0,27.0
CLE,BAL,2019,16,15.0,31.0
NE,BUF,2019,16,24.0,17.0
IND,CAR,2019,16,38.0,6.0
MIA,CIN,2019,16,38.0,35.0
PHI,DAL,2019,16,17.0,9.0
DEN,DET,2019,16,27.0,17.0
MIN,GB,2019,16,10.0,23.0
TB,HOU,2019,16,20.0,23.0
ATL,JAX,2019,16,24.0,12.0
CHI,KC,2019,16,3.0,26.0
SF,LA,2019,16,34.0,31.0
TEN,NO,2019,16,28.0,38.0
WAS,NYG,2019,16,35.0,41.0
LAC,LV,2019,16,17.0,24.0
NYJ,PIT,2019,16,16.0,10.0
LA,ARI,2019,17,31.0,24.0
TB,ATL,2019,17,22.0,28.0
MIN,CHI,2019,17,19.0,21.0
CIN,CLE,2019,17,33.0,23.0
DET,GB,2019,17,20.0,23.0
JAX,IND,2019,17,38.0,20.0
KC,LAC,2019,17,31.0,21.0
NE,MIA,2019,17,24.0,27.0
CAR,NO,2019,17,10.0,42.0
BUF,NYJ,2019,17,6.0,13.0
DEN,LV,2019,17,16.0,15.0
NYG,PHI,2019,17,17.0,34.0
BAL,PIT,2019,17,28.0,10.0
SEA,SF,2019,17,21.0,26.0
HOU,TEN,2019,17,14.0,35.0
DAL,WAS,2019,17,47.0,16.0
HOU,BUF,2019,18,22.0,19.0
NO,MIN,2019,18,20.0,26.0
PHI,SEA,2019,18,9.0,17.0
NE,TEN,2019,18,13.0,20.0
KC,HOU,2019,19,51.0,31.0
SF,MIN,2019,19,27.0,10.0
GB,SEA,2019,19,28.0,23.0
BAL,TEN,2019,19,12.0,28.0
SF,GB,2019,20,37.0,20.0
KC,TEN,2019,20,35.0,24.0
KC,SF,2019,21,31.0,20.0
SF,ARI,2020,1,20.0,24.0
DET,CHI,2020,1,23.0,27.0
BAL,CLE,2020,1,38.0,6.0
LA,DAL,2020,1,20.0,17.0
MIN,GB,2020,1,34.0,43.0
KC,HOU,2020,1,34.0,20.0
JAX,IND,2020,1,27.0,20.0
CIN,LAC,2020,1,13.0,16.0
CAR,LV,2020,1,30.0,34.0
NE,MIA,2020,1,21.0,11.0
BUF,NYJ,2020,1,27.0,17.0
WAS,PHI,2020,1,27.0,17.0
NYG,PIT,2020,1,16.0,26.0
ATL,SEA,2020,1,25.0,38.0
NO,TB,2020,1,34.0,23.0
DEN,TEN,2020,1,14.0,16.0
DAL,ATL,2020,2,40.0,39.0
HOU,BAL,2020,2,16.0,33.0
MIA,BUF,2020,2,28.0,31.0
TB,CAR,2020,2,31.0,17.0
CLE,CIN,2020,2,35.0,30.0
PIT,DEN,2020,2,26.0,21.0
GB,DET,2020,2,42.0,21.0
TEN,JAX,2020,2,33.0,30.0
LAC,KC,2020,2,20.0,23.0
PHI,LA,2020,2,19.0,37.0
IND,MIN,2020,2,28.0,11.0
SEA,NE,2020,2,35.0,30.0
LV,NO,2020,2,34.0,24.0
CHI,NYG,2020,2,17.0,13.0
NYJ,SF,2020,2,13.0,31.0
ARI,WAS,2020,2,30.0,15.0
LAC,CAR,2020,3,16.0,21.0
ATL,CHI,2020,3,26.0,30.0
PHI,CIN,2020,3,23.0,23.0
SEA,DAL,2020,3,38.0,31.0
ARI,DET,2020,3,23.0,26.0
NO,GB,2020,3,30.0,37.0
PIT,HOU,2020,3,28.0,21.0
BAL,KC,2020,3,20.0,34.0
BUF,LA,2020,3,35.0,32.0
NE,LV,2020,3,36.0,20.0
JAX,MIA,2020,3,13.0,31.0
IND,NYJ,2020,3,36.0,7.0
NYG,SF,2020,3,9.0,36.0
DEN,TB,2020,3,10.0,28.0
MIN,TEN,2020,3,30.0,31.0
CLE,WAS,2020,3,34.0,20.0
CAR,ARI,2020,4,31.0,21.0
GB,ATL,2020,4,30.0,16.0
WAS,BAL,2020,4,17.0,31.0
LV,BUF,2020,4,23.0,30.0
DAL,CLE,2020,4,38.0,49.0
NYJ,DEN,2020,4,28.0,37.0
CHI,IND,2020,4,11.0,19.0
CIN,JAX,2020,4,33.0,25.0
TB,LAC,2020,4,38.0,31.0
HOU,MIN,2020,4,23.0,31.0
KC,NE,2020,4,26.0,10.0
DET,NO,2020,4,29.0,35.0
LA,NYG,2020,4,17.0,9.0
SF,PHI,2020,4,20.0,25.0
MIA,SEA,2020,4,23.0,31.0
NYJ,ARI,2020,5,10.0,30.0
TEN,BUF,2020,5,42.0,16.0
ATL,CAR,2020,5,16.0,23.0
BAL,CIN,2020,5,27.0,3.0
CLE,IND,2020,5,32.0,23.0
HOU,JAX,2020,5,30.0,14.0
WAS,LA,2020,5,10.0,30.0
NO,LAC,2020,5,30.0,27.0
KC,LV,2020,5,32.0,40.0
SF,MIA,2020,5,17.0,43.0
SEA,MIN,2020,5,27.0,26.0
DAL,NYG,2020,5,37.0,34.0
PIT,PHI,2020,5,38.0,29.0
CHI,TB,2020,5,20.0,19.0
DAL,ARI,2020,6,10.0,38.0
MIN,ATL,2020,6,23.0,40.0
PHI,BAL,2020,6,28.0,30.0
CAR,CHI,2020,6,16.0,23.0
IND,CIN,2020,6,31.0,27.0
PIT,CLE,2020,6,38.0,7.0
NE,DEN,2020,6,12.0,18.0
JAX,DET,2020,6,16.0,34.0
TB,GB,2020,6,38.0,10.0
TEN,HOU,2020,6,42.0,36.0
BUF,KC,2020,6,17.0,26.0
SF,LA,2020,6,24.0,16.0
MIA,NYJ,2020,6,24.0,0.0
NYG,WAS,2020,6,20.0,19.0
NYJ,BUF,2020,7,10.0,18.0
NO,CAR,2020,7,27.0,24.0
LA,CHI,2020,7,24.0,10.0
CIN,CLE,2020,7,34.0,37.0
WAS,DAL,2020,7,25.0,3.0
ATL,DET,2020,7,22.0,23.0
HOU,GB,2020,7,20.0,35.0
LAC,JAX,2020,7,39.0,29.0
DEN,KC,2020,7,16.0,43.0
PHI,NYG,2020,7,22.0,21.0
TEN,PIT,2020,7,24.0,27.0
ARI,SEA,2020,7,37.0,34.0
NE,SF,2020,7,6.0,33.0
LV,TB,2020,7,20.0,45.0
CAR,ATL,2020,8,17.0,25.0
PHI,DAL,2020,8,23.0,9.0
DET,IND,2020,8,21.0,41.0
MIA,LA,2020,8,28.0,17.0
DEN,LAC,2020,8,31.0,30.0
CLE,LV,2020,8,6.0,16.0
GB,MIN,2020,8,22.0,28.0
BUF,NE,2020,8,24.0,21.0
CHI,NO,2020,8,23.0,26.0
KC,NYJ,2020,8,35.0,9.0
BAL,PIT,2020,8,24.0,28.0
SEA,SF,2020,8,37.0,27.0
NYG,TB,2020,8,23.0,25.0
CIN,TEN,2020,8,31.0,20.0
IND,BAL,2020,9,10.0,24.0
KC,CAR,2020,9,33.0,31.0
TEN,CHI,2020,9,24.0,17.0
ATL,DEN,2020,9,34.0,27.0
MIN,DET,2020,9,34.0,20.0
SF,GB,2020,9,17.0,34.0
JAX,HOU,2020,9,25.0,27.0
LAC,LV,2020,9,26.0,31.0
ARI,MIA,2020,9,31.0,34.0
NYJ,NE,2020,9,27.0,30.0
TB,NO,2020,9,3.0,38.0
WAS,NYG,2020,9,20.0,23.0
DAL,PIT,2020,9,19.0,24.0
BUF,SEA,2020,9,44.0,34.0
NE,BAL,2020,10,23.0,17.0
ARI,BUF,2020,10,32.0,30.0
PIT,CIN,2020,10,36.0,10.0
LV,DEN,2020,10,37.0,12.0
CLE,HOU,2020,10,10.0,7.0
TEN,IND,2020,10,17.0,34.0
GB,JAX,2020,10,24.0,20.0
MIA,LAC,2020,10,29.0,21.0
CHI,MIN,2020,10,13.0,19.0
NYG,PHI,2020,10,27.0,17.0
LA,SEA,2020,10,23.0,16.0
NO,SF,2020,10,27.0,13.0
CAR,TB,2020,10,23.0,46.0
DET,WAS,2020,10,30.0,27.0
SEA,ARI,2020,11,28.0,21.0
NO,ATL,2020,11,24.0,9.0
WAS,CIN,2020,11,20.0,9.0
MIN,DAL,2020,11,28.0,31.0
CAR,DET,2020,11,20.0,0.0
IND,GB,2020,11,34.0,31.0
LV,KC,2020,11,31.0,35.0
TB,LA,2020,11,24.0,27.0
DEN,MIA,2020,11,20.0,13.0
HOU,NE,2020,11,27.0,20.0
LAC,NYJ,2020,11,34.0,28.0
CLE,PHI,2020,11,22.0,17.0
JAX,PIT,2020,11,3.0,27.0
BAL,TEN,2020,11,24.0,30.0
NE,ARI,2020,12,20.0,17.0
PIT,BAL,2020,12,19.0,14.0
MIN,CAR,2020,12,28.0,27.0
GB,CHI,2020,12,41.0,25.0
JAX,CLE,2020,12,25.0,27.0
DET,HOU,2020,12,25.0,41.0
