home_team,away_team,year,week,total_home_score,total_away_score,game_date
KC,TEN,2020,20,35.0,24.0,2020-01-19
KC,SF,2020,21,31.0,20.0,2020-02-02
TEN,ARI,2021,1,13.0,38.0,2021-09-12
LV,BAL,2021,1,33.0,27.0,2021-09-13
LA,CHI,2021,1,34.0,14.0,2021-09-12
KC,CLE,2021,1,33.0,29.0,2021-09-12
TB,DAL,2021,1,31.0,29.0,2021-09-09
NYG,DEN,2021,1,13.0,27.0,2021-09-12
NO,GB,2021,1,38.0,3.0,2021-09-12
HOU,JAX,2021,1,37.0,21.0,2021-09-12
WAS,LAC,2021,1,16.0,20.0,2021-09-12
NE,MIA,2021,1,16.0,17.0,2021-09-12
CIN,MIN,2021,1,27.0,24.0,2021-09-12
CAR,NYJ,2021,1,19.0,14.0,2021-09-12
ATL,PHI,2021,1,6.0,32.0,2021-09-12
BUF,PIT,2021,1,16.0,23.0,2021-09-12
IND,SEA,2021,1,16.0,28.0,2021-09-12
DET,SF,2021,1,33.0,41.0,2021-09-12
TB,ATL,2021,2,48.0,25.0,2021-09-19
MIA,BUF,2021,2,0.0,35.0,2021-09-19
CHI,CIN,2021,2,20.0,17.0,2021-09-19
LAC,DAL,2021,2,17.0,20.0,2021-09-19
JAX,DEN,2021,2,13.0,23.0,2021-09-19
GB,DET,2021,2,35.0,17.0,2021-09-20
CLE,HOU,2021,2,31.0,21.0,2021-09-19
BAL,KC,2021,2,36.0,35.0,2021-09-19
IND,LA,2021,2,24.0,27.0,2021-09-19
PIT,LV,2021,2,17.0,26.0,2021-09-19
ARI,MIN,2021,2,34.0,33.0,2021-09-19
NYJ,NE,2021,2,6.0,25.0,2021-09-19
CAR,NO,2021,2,26.0,7.0,2021-09-19
WAS,NYG,2021,2,30.0,29.0,2021-09-16
PHI,SF,2021,2,11.0,17.0,2021-09-19
SEA,TEN,2021,2,30.0,33.0,2021-09-19
JAX,ARI,2021,3,19.0,31.0,2021-09-26
NYG,ATL,2021,3,14.0,17.0,2021-09-26
DET,BAL,2021,3,17.0,19.0,2021-09-26
HOU,CAR,2021,3,9.0,24.0,2021-09-23
CLE,CHI,2021,3,26.0,6.0,2021-09-26
PIT,CIN,2021,3,10.0,24.0,2021-09-26
SF,GB,2021,3,28.0,30.0,2021-09-26
TEN,IND,2021,3,25.0,16.0,2021-09-26
KC,LAC,2021,3,24.0,30.0,2021-09-26
LV,MIA,2021,3,31.0,28.0,2021-09-26
NE,NO,2021,3,13.0,28.0,2021-09-26
DEN,NYJ,2021,3,26.0,0.0,2021-09-26
DAL,PHI,2021,3,41.0,21.0,2021-09-27
MIN,SEA,2021,3,30.0,17.0,2021-09-26
LA,TB,2021,3,34.0,24.0,2021-09-26
BUF,WAS,2021,3,43.0,21.0,2021-09-26
LA,ARI,2021,4,20.0,37.0,2021-10-03
DEN,BAL,2021,4,7.0,23.0,2021-10-03
DAL,CAR,2021,4,36.0,28.0,2021-10-03
MIN,CLE,2021,4,7.0,14.0,2021-10-03
CHI,DET,2021,4,24.0,14.0,2021-10-03
BUF,HOU,2021,4,40.0,0.0,2021-10-03
MIA,IND,2021,4,17.0,27.0,2021-10-03
CIN,JAX,2021,4,24.0,21.0,2021-09-30
PHI,KC,2021,4,30.0,42.0,2021-10-03
LAC,LV,2021,4,28.0,14.0,2021-10-04
NO,NYG,2021,4,21.0,27.0,2021-10-03
GB,PIT,2021,4,27.0,17.0,2021-10-03
SF,SEA,2021,4,21.0,28.0,2021-10-03
NE,TB,2021,4,17.0,19.0,2021-10-03
NYJ,TEN,2021,4,27.0,24.0,2021-10-03
ATL,WAS,2021,4,30.0,34.0,2021-10-03
KC,BUF,2021,5,20.0,38.0,2021-10-10
LV,CHI,2021,5,9.0,20.0,2021-10-10
LAC,CLE,2021,5,47.0,42.0,2021-10-10
PIT,DEN,2021,5,27.0,19.0,2021-10-10
MIN,DET,2021,5,19.0,17.0,2021-10-10
CIN,GB,2021,5,22.0,25.0,2021-10-10
BAL,IND,2021,5,31.0,25.0,2021-10-11
SEA,LA,2021,5,17.0,26.0,2021-10-07
TB,MIA,2021,5,45.0,17.0,2021-10-10
HOU,NE,2021,5,22.0,25.0,2021-10-10
WAS,NO,2021,5,22.0,33.0,2021-10-10
DAL,NYG,2021,5,44.0,20.0,2021-10-10
ATL,NYJ,2021,5,27.0,20.0,2021-10-10
CAR,PHI,2021,5,18.0,21.0,2021-10-10
ARI,SF,2021,5,17.0,10.0,2021-10-10
JAX,TEN,2021,5,19.0,37.0,2021-10-10
CLE,ARI,2021,6,14.0,37.0,2021-10-17
TEN,BUF,2021,6,34.0,31.0,2021-10-18
DET,CIN,2021,6,11.0,34.0,2021-10-17
NE,DAL,2021,6,29.0,35.0,2021-10-17
CHI,GB,2021,6,14.0,24.0,2021-10-17
IND,HOU,2021,6,31.0,3.0,2021-10-17
WAS,KC,2021,6,13.0,31.0,2021-10-17
NYG,LA,2021,6,11.0,38.0,2021-10-17
BAL,LAC,2021,6,34.0,6.0,2021-10-17
DEN,LV,2021,6,24.0,34.0,2021-10-17
JAX,MIA,2021,6,23.0,20.0,2021-10-17
CAR,MIN,2021,6,28.0,34.0,2021-10-17
PIT,SEA,2021,6,23.0,20.0,2021-10-17
PHI,TB,2021,6,22.0,28.0,2021-10-14
MIA,ATL,2021,7,28.0,30.0,2021-10-24
NYG,CAR,2021,7,25.0,3.0,2021-10-24
TB,CHI,2021,7,38.0,3.0,2021-10-24
BAL,CIN,2021,7,17.0,41.0,2021-10-24
CLE,DEN,2021,7,17.0,14.0,2021-10-21
LA,DET,2021,7,28.0,19.0,2021-10-24
ARI,HOU,2021,7,31.0,5.0,2021-10-24
SF,IND,2021,7,18.0,30.0,2021-10-24
TEN,KC,2021,7,27.0,3.0,2021-10-24
SEA,NO,2021,7,10.0,13.0,2021-10-25
NE,NYJ,2021,7,54.0,13.0,2021-10-24
LV,PHI,2021,7,33.0,22.0,2021-10-24
GB,WAS,2021,7,24.0,10.0,2021-10-24
ATL,CAR,2021,8,13.0,19.0,2021-10-31
NYJ,CIN,2021,8,34.0,31.0,2021-10-31
MIN,DAL,2021,8,16.0,20.0,2021-10-31
ARI,GB,2021,8,21.0,24.0,2021-10-28
SEA,JAX,2021,8,31.0,7.0,2021-10-31
HOU,LA,2021,8,22.0,38.0,2021-10-31
BUF,MIA,2021,8,26.0,11.0,2021-10-31
LAC,NE,2021,8,24.0,27.0,2021-10-31
KC,NYG,2021,8,20.0,17.0,2021-11-01
DET,PHI,2021,8,6.0,44.0,2021-10-31
CLE,PIT,2021,8,10.0,15.0,2021-10-31
CHI,SF,2021,8,22.0,33.0,2021-10-31
NO,TB,2021,8,36.0,27.0,2021-10-31
IND,TEN,2021,8,31.0,34.0,2021-10-31
DEN,WAS,2021,8,17.0,10.0,2021-10-31
SF,ARI,2021,9,17.0,31.0,2021-11-07
NO,ATL,2021,9,25.0,27.0,2021-11-07
JAX,BUF,2021,9,9.0,6.0,2021-11-07
PIT,CHI,2021,9,29.0,27.0,2021-11-08
CIN,CLE,2021,9,16.0,41.0,2021-11-07
DAL,DEN,2021,9,16.0,30.0,2021-11-07
KC,GB,2021,9,13.0,7.0,2021-11-07
MIA,HOU,2021,9,17.0,9.0,2021-11-07
PHI,LAC,2021,9,24.0,27.0,2021-11-07
NYG,LV,2021,9,23.0,16.0,2021-11-07
BAL,MIN,2021,9,34.0,31.0,2021-11-07
CAR,NE,2021,9,6.0,24.0,2021-11-07
IND,NYJ,2021,9,45.0,30.0,2021-11-04
LA,TEN,2021,9,16.0,28.0,2021-11-07
DAL,ATL,2021,10,43.0,3.0,2021-11-14
MIA,BAL,2021,10,22.0,10.0,2021-11-11
NYJ,BUF,2021,10,17.0,45.0,2021-11-14
ARI,CAR,2021,10,10.0,34.0,2021-11-14
NE,CLE,2021,10,45.0,7.0,2021-11-14
PIT,DET,2021,10,16.0,16.0,2021-11-14
IND,JAX,2021,10,23.0,17.0,2021-11-14
LV,KC,2021,10,14.0,41.0,2021-11-14
SF,LA,2021,10,31.0,10.0,2021-11-15
LAC,MIN,2021,10,20.0,27.0,2021-11-14
TEN,NO,2021,10,23.0,21.0,2021-11-14
DEN,PHI,2021,10,13.0,30.0,2021-11-14
GB,SEA,2021,10,17.0,0.0,2021-11-14
WAS,TB,2021,10,29.0,19.0,2021-11-14
SEA,ARI,2021,11,13.0,23.0,2021-11-21
CHI,BAL,2021,11,13.0,16.0,2021-11-21
LV,CIN,2021,11,13.0,32.0,2021-11-21
KC,DAL,2021,11,19.0,9.0,2021-11-21
CLE,DET,2021,11,13.0,10.0,2021-11-21
MIN,GB,2021,11,34.0,31.0,2021-11-21
TEN,HOU,2021,11,13.0,22.0,2021-11-21
BUF,IND,2021,11,15.0,41.0,2021-11-21
NYJ,MIA,2021,11,17.0,24.0,2021-11-21
ATL,NE,2021,11,0.0,25.0,2021-11-18
PHI,NO,2021,11,40.0,29.0,2021-11-21
TB,NYG,2021,11,30.0,10.0,2021-11-22
LAC,PIT,2021,11,41.0,37.0,2021-11-21
JAX,SF,2021,11,10.0,30.0,2021-11-21
CAR,WAS,2021,11,21.0,27.0,2021-11-21
JAX,ATL,2021,12,14.0,21.0,2021-11-28
NO,BUF,2021,12,6.0,31.0,2021-11-25
MIA,CAR,2021,12,33.0,10.0,2021-11-28
DET,CHI,2021,12,14.0,16.0,2021-11-25
BAL,CLE,2021,12,16.0,10.0,2021-11-28
GB,LA,2021,12,36.0,28.0,2021-11-28
DEN,LAC,2021,12,28.0,13.0,2021-11-28
DAL,LV,2021,12,33.0,36.0,2021-11-25
SF,MIN,2021,12,34.0,26.0,2021-11-28
HOU,NYJ,2021,12,14.0,21.0,2021-11-28
NYG,PHI,2021,12,13.0,7.0,2021-11-28
CIN,PIT,2021,12,41.0,10.0,2021-11-28
WAS,SEA,2021,12,17.0,15.0,2021-11-29
IND,TB,2021,12,31.0,38.0,2021-11-28
NE,TEN,2021,12,36.0,13.0,2021-11-28
CHI,ARI,2021,13,22.0,33.0,2021-12-05
PIT,BAL,2021,13,20.0,19.0,2021-12-05
NO,DAL,2021,13,17.0,27.0,2021-12-02
KC,DEN,2021,13,22.0,9.0,2021-12-05
HOU,IND,2021,13,0.0,31.0,2021-12-05
LA,JAX,2021,13,37.0,7.0,2021-12-05
CIN,LAC,2021,13,22.0,41.0,2021-12-05
DET,MIN,2021,13,29.0,27.0,2021-12-05
BUF,NE,2021,13,10.0,14.0,2021-12-06
MIA,NYG,2021,13,20.0,9.0,2021-12-05
NYJ,PHI,2021,13,18.0,33.0,2021-12-05
SEA,SF,2021,13,30.0,23.0,2021-12-05
ATL,TB,2021,13,17.0,30.0,2021-12-05
LV,WAS,2021,13,15.0,17.0,2021-12-05
CAR,ATL,2021,14,21.0,29.0,2021-12-12
CLE,BAL,2021,14,24.0,22.0,2021-12-12
TB,BUF,2021,14,33.0,27.0,2021-12-12
GB,CHI,2021,14,45.0,30.0,2021-12-12
WAS,DAL,2021,14,20.0,27.0,2021-12-12
DEN,DET,2021,14,38.0,10.0,2021-12-12
TEN,JAX,2021,14,20.0,0.0,2021-12-12
ARI,LA,2021,14,23.0,30.0,2021-12-13
KC,LV,2021,14,48.0,9.0,2021-12-12
NYJ,NO,2021,14,9.0,30.0,2021-12-12
LAC,NYG,2021,14,37.0,21.0,2021-12-12
MIN,PIT,2021,14,36.0,28.0,2021-12-09
HOU,SEA,2021,14,13.0,33.0,2021-12-12
CIN,SF,2021,14,23.0,26.0,2021-12-12
DET,ARI,2021,15,30.0,12.0,2021-12-19
SF,ATL,2021,15,31.0,13.0,2021-12-19
BUF,CAR,2021,15,31.0,14.0,2021-12-19
DEN,CIN,2021,15,10.0,15.0,2021-12-19
NYG,DAL,2021,15,6.0,21.0,2021-12-19
BAL,GB,2021,15,30.0,31.0,2021-12-19
JAX,HOU,2021,15,16.0,30.0,2021-12-19
LAC,KC,2021,15,28.0,34.0,2021-12-16
CLE,LV,2021,15,14.0,16.0,2021-12-20
CHI,MIN,2021,15,9.0,17.0,2021-12-20
IND,NE,2021,15,27.0,17.0,2021-12-18
TB,NO,2021,15,0.0,9.0,2021-12-19
MIA,NYJ,2021,15,31.0,24.0,2021-12-19
LA,SEA,2021,15,20.0,10.0,2021-12-21
PIT,TEN,2021,15,19.0,13.0,2021-12-19
PHI,WAS,2021,15,27.0,17.0,2021-12-21
CIN,BAL,2021,16,41.0,21.0,2021-12-26
NE,BUF,2021,16,21.0,33.0,2021-12-26
SEA,CHI,2021,16,24.0,25.0,2021-12-26
GB,CLE,2021,16,24.0,22.0,2021-12-25
LV,DEN,2021,16,17.0,13.0,2021-12-26
ATL,DET,2021,16,20.0,16.0,2021-12-26
ARI,IND,2021,16,16.0,22.0,2021-12-25
NYJ,JAX,2021,16,26.0,21.0,2021-12-26
MIN,LA,2021,16,23.0,30.0,2021-12-26
HOU,LAC,2021,16,41.0,29.0,2021-12-26
NO,MIA,2021,16,3.0,20.0,2021-12-27
PHI,NYG,2021,16,34.0,10.0,2021-12-26
KC,PIT,2021,16,36.0,10.0,2021-12-26
TEN,SF,2021,16,20.0,17.0,2021-12-23
CAR,TB,2021,16,6.0,32.0,2021-12-26
DAL,WAS,2021,16,56.0,14.0,2021-12-26
LA,ARI,2021,17,18.0,7.0,2021-01-03
TB,ATL,2021,17,44.0,27.0,2021-01-03
CIN,BAL,2021,17,3.0,38.0,2021-01-03
NYG,DAL,2021,17,23.0,19.0,2021-01-03
CHI,GB,2021,17,16.0,35.0,2021-01-03
IND,JAX,2021,17,28.0,14.0,2021-01-03
KC,LAC,2021,17,21.0,38.0,2021-01-03
DEN,LV,2021,17,31.0,32.0,2021-01-03
BUF,MIA,2021,17,56.0,26.0,2021-01-03
DET,MIN,2021,17,35.0,37.0,2021-01-03
CAR,NO,2021,17,7.0,33.0,2021-01-03
NE,NYJ,2021,17,28.0,14.0,2021-01-03
CLE,PIT,2021,17,24.0,22.0,2021-01-03
SF,SEA,2021,17,23.0,26.0,2021-01-03
HOU,TEN,2021,17,38.0,41.0,2021-01-03
PHI,WAS,2021,17,14.0,20.0,2021-01-03
TEN,BAL,2021,18,13.0,20.0,2021-01-10
NO,CHI,2021,18,21.0,9.0,2021-01-10
PIT,CLE,2021,18,37.0,48.0,2021-01-10
BUF,IND,2021,18,27.0,24.0,2021-01-09
SEA,LA,2021,18,20.0,30.0,2021-01-09
WAS,TB,2021,18,23.0,31.0,2021-01-09
BUF,BAL,2021,19,17.0,3.0,2021-01-16
KC,CLE,2021,19,22.0,17.0,2021-01-17
GB,LA,2021,19,32.0,18.0,2021-01-16
NO,TB,2021,19,20.0,30.0,2021-01-17
KC,BUF,2021,20,38.0,24.0,2021-01-24
GB,TB,2021,20,26.0,31.0,2021-01-24
TB,KC,2021,21,31.0,9.0,2021-02-07
NYJ,BAL,2022,1,9.0,24.0,2022-09-11
LA,BUF,2022,1,10.0,31.0,2022-09-08
CAR,CLE,2022,1,24.0,26.0,2022-09-11
SEA,DEN,2022,1,17.0,16.0,2022-09-12
MIN,GB,2022,1,23.0,7.0,2022-09-11
HOU,IND,2022,1,20.0,20.0,2022-09-11
WAS,JAX,2022,1,28.0,22.0,2022-09-11
ARI,KC,2022,1,21.0,44.0,2022-09-11
LAC,LV,2022,1,24.0,19.0,2022-09-11
MIA,NE,2022,1,20.0,7.0,2022-09-11
ATL,NO,2022,1,26.0,27.0,2022-09-11
TEN,NYG,2022,1,20.0,21.0,2022-09-11
DET,PHI,2022,1,35.0,38.0,2022-09-11
CIN,PIT,2022,1,20.0,23.0,2022-09-11
CHI,SF,2022,1,19.0,10.0,2022-09-11
DAL,TB,2022,1,3.0,19.0,2022-09-11
LV,ARI,2022,2,23.0,29.0,2022-09-18
LA,ATL,2022,2,31.0,27.0,2022-09-18
NYG,CAR,2022,2,19.0,16.0,2022-09-18
GB,CHI,2022,2,27.0,10.0,2022-09-18
DAL,CIN,2022,2,20.0,17.0,2022-09-18
DEN,HOU,2022,2,16.0,9.0,2022-09-18
JAX,IND,2022,2,24.0,0.0,2022-09-18
KC,LAC,2022,2,27.0,24.0,2022-09-15
BAL,MIA,2022,2,38.0,42.0,2022-09-18
PHI,MIN,2022,2,24.0,7.0,2022-09-19
PIT,NE,2022,2,14.0,17.0,2022-09-18
CLE,NYJ,2022,2,30.0,31.0,2022-09-18
SF,SEA,2022,2,27.0,7.0,2022-09-18
NO,TB,2022,2,10.0,20.0,2022-09-18
BUF,TEN,2022,2,41.0,7.0,2022-09-19
DET,WAS,2022,2,36.0,27.0,2022-09-18
SEA,ATL,2022,3,23.0,27.0,2022-09-25
NE,BAL,2022,3,26.0,37.0,2022-09-25
MIA,BUF,2022,3,21.0,19.0,2022-09-25
NYJ,CIN,2022,3,12.0,27.0,2022-09-25
NYG,DAL,2022,3,16.0,23.0,2022-09-26
MIN,DET,2022,3,28.0,24.0,2022-09-25
TB,GB,2022,3,12.0,14.0,2022-09-25
CHI,HOU,2022,3,23.0,20.0,2022-09-25
LAC,JAX,2022,3,10.0,38.0,2022-09-25
IND,KC,2022,3,20.0,17.0,2022-09-25
ARI,LA,2022,3,12.0,20.0,2022-09-25
TEN,LV,2022,3,24.0,22.0,2022-09-25
CAR,NO,2022,3,22.0,14.0,2022-09-25
WAS,PHI,2022,3,8.0,24.0,2022-09-25
CLE,PIT,2022,3,29.0,17.0,2022-09-22
DEN,SF,2022,3,11.0,10.0,2022-09-25
CAR,ARI,2022,4,16.0,26.0,2022-10-02
BAL,BUF,2022,4,20.0,23.0,2022-10-02
NYG,CHI,2022,4,20.0,12.0,2022-10-02
ATL,CLE,2022,4,23.0,20.0,2022-10-02
LV,DEN,2022,4,32.0,23.0,2022-10-02
PHI,JAX,2022,4,29.0,21.0,2022-10-02
TB,KC,2022,4,31.0,41.0,2022-10-02
HOU,LAC,2022,4,24.0,34.0,2022-10-02
SF,LA,2022,4,24.0,9.0,2022-10-03
CIN,MIA,2022,4,27.0,15.0,2022-09-29
NO,MIN,2022,4,25.0,28.0,2022-10-02
GB,NE,2022,4,27.0,24.0,2022-10-02
PIT,NYJ,2022,4,20.0,24.0,2022-10-02
DET,SEA,2022,4,45.0,48.0,2022-10-02
IND,TEN,2022,4,17.0,24.0,2022-10-02
DAL,WAS,2022,4,25.0,10.0,2022-10-02
TB,ATL,2022,5,21.0,15.0,2022-10-09
MIN,CHI,2022,5,29.0,22.0,2022-10-09
BAL,CIN,2022,5,19.0,17.0,2022-10-09
LA,DAL,2022,5,10.0,22.0,2022-10-09
NE,DET,2022,5,29.0,0.0,2022-10-09
JAX,HOU,2022,5,6.0,13.0,2022-10-09
DEN,IND,2022,5,9.0,12.0,2022-10-06
CLE,LAC,2022,5,28.0,30.0,2022-10-09
KC,LV,2022,5,30.0,29.0,2022-10-10
NYJ,MIA,2022,5,40.0,17.0,2022-10-09
GB,NYG,2022,5,22.0,27.0,2022-10-09
ARI,PHI,2022,5,17.0,20.0,2022-10-09
BUF,PIT,2022,5,38.0,3.0,2022-10-09
NO,SEA,2022,5,39.0,32.0,2022-10-09
CAR,SF,2022,5,15.0,37.0,2022-10-09
WAS,TEN,2022,5,17.0,21.0,2022-10-09
SEA,ARI,2022,6,19.0,9.0,2022-10-16
NYG,BAL,2022,6,24.0,20.0,2022-10-16
KC,BUF,2022,6,20.0,24.0,2022-10-16
LA,CAR,2022,6,24.0,10.0,2022-10-16
NO,CIN,2022,6,26.0,30.0,2022-10-16
PHI,DAL,2022,6,26.0,17.0,2022-10-16
LAC,DEN,2022,6,19.0,16.0,2022-10-17
IND,JAX,2022,6,34.0,27.0,2022-10-16
MIA,MIN,2022,6,16.0,24.0,2022-10-16
CLE,NE,2022,6,15.0,38.0,2022-10-16
GB,NYJ,2022,6,10.0,27.0,2022-10-16
ATL,SF,2022,6,28.0,14.0,2022-10-16
PIT,TB,2022,6,20.0,18.0,2022-10-16
CHI,WAS,2022,6,7.0,12.0,2022-10-13
CIN,ATL,2022,7,35.0,17.0,2022-10-23
NE,CHI,2022,7,14.0,33.0,2022-10-24
BAL,CLE,2022,7,23.0,20.0,2022-10-23
DAL,DET,2022,7,24.0,6.0,2022-10-23
WAS,GB,2022,7,23.0,21.0,2022-10-23
LV,HOU,2022,7,38.0,20.0,2022-10-23
TEN,IND,2022,7,19.0,10.0,2022-10-23
SF,KC,2022,7,23.0,44.0,2022-10-23
ARI,NO,2022,7,42.0,34.0,2022-10-20
JAX,NYG,2022,7,17.0,23.0,2022-10-23
DEN,NYJ,2022,7,9.0,16.0,2022-10-23
MIA,PIT,2022,7,16.0,10.0,2022-10-23
LAC,SEA,2022,7,23.0,37.0,2022-10-23
CAR,TB,2022,7,21.0,3.0,2022-10-23
MIN,ARI,2022,8,34.0,26.0,2022-10-30
TB,BAL,2022,8,22.0,27.0,2022-10-27
ATL,CAR,2022,8,37.0,34.0,2022-10-30
DAL,CHI,2022,8,49.0,29.0,2022-10-30
CLE,CIN,2022,8,32.0,13.0,2022-10-31
JAX,DEN,2022,8,17.0,21.0,2022-10-30
BUF,GB,2022,8,27.0,17.0,2022-10-30
NO,LV,2022,8,24.0,0.0,2022-10-30
DET,MIA,2022,8,27.0,31.0,2022-10-30
NYJ,NE,2022,8,17.0,22.0,2022-10-30
SEA,NYG,2022,8,27.0,13.0,2022-10-30
PHI,PIT,2022,8,35.0,13.0,2022-10-30
LA,SF,2022,8,14.0,31.0,2022-10-30
HOU,TEN,2022,8,10.0,17.0,2022-10-30
IND,WAS,2022,8,16.0,17.0,2022-10-30
NO,BAL,2022,9,13.0,27.0,2022-11-07
NYJ,BUF,2022,9,20.0,17.0,2022-11-06
CIN,CAR,2022,9,42.0,21.0,2022-11-06
DET,GB,2022,9,15.0,9.0,2022-11-06
NE,IND,2022,9,26.0,3.0,2022-11-06
ATL,LAC,2022,9,17.0,20.0,2022-11-06
TB,LA,2022,9,16.0,13.0,2022-11-06
JAX,LV,2022,9,27.0,20.0,2022-11-06
CHI,MIA,2022,9,32.0,35.0,2022-11-06
WAS,MIN,2022,9,17.0,20.0,2022-11-06
HOU,PHI,2022,9,17.0,29.0,2022-11-03
ARI,SEA,2022,9,21.0,31.0,2022-11-06
KC,TEN,2022,9,20.0,17.0,2022-11-06
LA,ARI,2022,10,17.0,27.0,2022-11-13
CAR,ATL,2022,10,25.0,15.0,2022-11-10
MIA,CLE,2022,10,39.0,17.0,2022-11-13
GB,DAL,2022,10,31.0,28.0,2022-11-13
TEN,DEN,2022,10,17.0,10.0,2022-11-13
CHI,DET,2022,10,30.0,31.0,2022-11-13
NYG,HOU,2022,10,24.0,16.0,2022-11-13
LV,IND,2022,10,20.0,25.0,2022-11-13
KC,JAX,2022,10,27.0,17.0,2022-11-13
SF,LAC,2022,10,22.0,16.0,2022-11-13
BUF,MIN,2022,10,30.0,33.0,2022-11-13
PIT,NO,2022,10,20.0,10.0,2022-11-13
TB,SEA,2022,10,21.0,16.0,2022-11-13
PHI,WAS,2022,10,21.0,32.0,2022-11-14
BAL,CAR,2022,11,13.0,3.0,2022-11-20
ATL,CHI,2022,11,27.0,24.0,2022-11-20
PIT,CIN,2022,11,30.0,37.0,2022-11-20
BUF,CLE,2022,11,31.0,23.0,2022-11-20
MIN,DAL,2022,11,3.0,40.0,2022-11-20
NYG,DET,2022,11,18.0,31.0,2022-11-20
LAC,KC,2022,11,27.0,30.0,2022-11-20
NO,LA,2022,11,27.0,20.0,2022-11-20
DEN,LV,2022,11,16.0,22.0,2022-11-20
NE,NYJ,2022,11,10.0,3.0,2022-11-20
IND,PHI,2022,11,16.0,17.0,2022-11-20
ARI,SF,2022,11,10.0,38.0,2022-11-21
GB,TEN,2022,11,17.0,27.0,2022-11-17
HOU,WAS,2022,11,10.0,23.0,2022-11-20
WAS,ATL,2022,12,19.0,13.0,2022-11-27
JAX,BAL,2022,12,28.0,27.0,2022-11-27
DET,BUF,2022,12,25.0,28.0,2022-11-24
NYJ,CHI,2022,12,31.0,10.0,2022-11-27
TEN,CIN,2022,12,16.0,20.0,2022-11-27
CAR,DEN,2022,12,23.0,10.0,2022-11-27
PHI,GB,2022,12,40.0,33.0,2022-11-27
MIA,HOU,2022,12,30.0,15.0,2022-11-27
ARI,LAC,2022,12,24.0,25.0,2022-11-27
KC,LA,2022,12,26.0,10.0,2022-11-27
SEA,LV,2022,12,34.0,40.0,2022-11-27
MIN,NE,2022,12,33.0,26.0,2022-11-24
SF,NO,2022,12,13.0,0.0,2022-11-27
DAL,NYG,2022,12,28.0,20.0,2022-11-24
IND,PIT,2022,12,17.0,24.0,2022-11-28
CLE,TB,2022,12,23.0,17.0,2022-11-27
NE,BUF,2022,13,10.0,24.0,2022-12-01
HOU,CLE,2022,13,14.0,27.0,2022-12-04
BAL,DEN,2022,13,10.0,9.0,2022-12-04
CHI,GB,2022,13,19.0,28.0,2022-12-04
DAL,IND,2022,13,54.0,19.0,2022-12-04
DET,JAX,2022,13,40.0,14.0,2022-12-04
CIN,KC,2022,13,27.0,24.0,2022-12-04
LV,LAC,2022,13,27.0,20.0,2022-12-04
SF,MIA,2022,13,33.0,17.0,2022-12-04
TB,NO,2022,13,17.0,16.0,2022-12-05
MIN,NYJ,2022,13,27.0,22.0,2022-12-04
ATL,PIT,2022,13,16.0,19.0,2022-12-04
LA,SEA,2022,13,23.0,27.0,2022-12-04
PHI,TEN,2022,13,35.0,10.0,2022-12-04
NYG,WAS,2022,13,20.0,20.0,2022-12-04
PIT,BAL,2022,14,14.0,16.0,2022-12-11
SEA,CAR,2022,14,24.0,30.0,2022-12-11
CIN,CLE,2022,14,23.0,10.0,2022-12-11
DAL,HOU,2022,14,27.0,23.0,2022-12-11
TEN,JAX,2022,14,22.0,36.0,2022-12-11
DEN,KC,2022,14,28.0,34.0,2022-12-11
LA,LV,2022,14,17.0,16.0,2022-12-08
LAC,MIA,2022,14,23.0,17.0,2022-12-11
DET,MIN,2022,14,34.0,23.0,2022-12-11
ARI,NE,2022,14,13.0,27.0,2022-12-12
BUF,NYJ,2022,14,20.0,12.0,2022-12-11
NYG,PHI,2022,14,22.0,48.0,2022-12-11
SF,TB,2022,14,35.0,7.0,2022-12-11
DEN,ARI,2022,15,24.0,15.0,2022-12-18
NO,ATL,2022,15,21.0,18.0,2022-12-18
CLE,BAL,2022,15,13.0,3.0,2022-12-17
TB,CIN,2022,15,23.0,34.0,2022-12-18
JAX,DAL,2022,15,40.0,34.0,2022-12-18
NYJ,DET,2022,15,17.0,20.0,2022-12-18
MIN,IND,2022,15,39.0,36.0,2022-12-17
HOU,KC,2022,15,24.0,30.0,2022-12-18
GB,LA,2022,15,24.0,12.0,2022-12-19
BUF,MIA,2022,15,32.0,29.0,2022-12-17
LV,NE,2022,15,30.0,24.0,2022-12-18
WAS,NYG,2022,15,12.0,20.0,2022-12-18
CHI,PHI,2022,15,20.0,25.0,2022-12-18
CAR,PIT,2022,15,16.0,24.0,2022-12-18
SEA,SF,2022,15,13.0,21.0,2022-12-15
LAC,TEN,2022,15,17.0,14.0,2022-12-18
BAL,ATL,2022,16,17.0,9.0,2022-12-24
CHI,BUF,2022,16,13.0,35.0,2022-12-24
NE,CIN,2022,16,18.0,22.0,2022-12-24
LA,DEN,2022,16,51.0,14.0,2022-12-25
CAR,DET,2022,16,37.0,23.0,2022-12-24
MIA,GB,2022,16,20.0,26.0,2022-12-25
TEN,HOU,2022,16,14.0,19.0,2022-12-24
NYJ,JAX,2022,16,3.0,19.0,2022-12-22
IND,LAC,2022,16,3.0,20.0,2022-12-26
PIT,LV,2022,16,13.0,10.0,2022-12-24
CLE,NO,2022,16,10.0,17.0,2022-12-24
MIN,NYG,2022,16,27.0,24.0,2022-12-24
DAL,PHI,2022,16,40.0,34.0,2022-12-24
KC,SEA,2022,16,24.0,10.0,2022-12-24
